case,snapshot_type,snapshot_label,distance,mean_value,count
stoch_sparse,fixed_episode,500,8,0.0014284663490212077,100
stoch_sparse,fixed_episode,500,9,0.0011786602125282383,100
stoch_sparse,fixed_episode,500,10,0.0009553069845694567,100
stoch_sparse,fixed_episode,500,11,0.0008596737882652978,100
stoch_sparse,fixed_episode,500,12,0.0008469439902728498,100
stoch_sparse,fixed_episode,500,13,0.0009095256392363918,100
stoch_sparse,fixed_episode,500,14,0.0010474065016303471,100
stoch_sparse,fixed_episode,1000,0,0.0,100
stoch_sparse,fixed_episode,1000,1,0.20012740868351178,100
stoch_sparse,fixed_episode,1000,2,0.07978566086596052,100
stoch_sparse,fixed_episode,1000,3,0.02992809978263949,100
stoch_sparse,fixed_episode,1000,4,0.03221328015757729,100
stoch_sparse,fixed_episode,1000,5,0.02270615569072654,100
stoch_sparse,fixed_episode,1000,6,0.01831679576715561,100
stoch_sparse,fixed_episode,1000,7,0.01828798548984202,100
stoch_sparse,fixed_episode,1000,8,0.016027474623602215,100
stoch_sparse,fixed_episode,1000,9,0.014351368672459966,100
stoch_sparse,fixed_episode,1000,10,0.013691484504982183,100
stoch_sparse,fixed_episode,1000,11,0.013012497508625242,100
stoch_sparse,fixed_episode,1000,12,0.013399793455501866,100
stoch_sparse,fixed_episode,1000,13,0.013933377683411472,100
stoch_sparse,fixed_episode,1000,14,0.014997068184929258,100
stoch_sparse,fixed_episode,3000,0,0.0,100
stoch_sparse,fixed_episode,3000,1,0.40012611481006083,100
stoch_sparse,fixed_episode,3000,2,0.27299920512529524,100
stoch_sparse,fixed_episode,3000,3,0.16935480934719327,100
stoch_sparse,fixed_episode,3000,4,0.27443266266112476,100
stoch_sparse,fixed_episode,3000,5,0.2546171775052349,100
stoch_sparse,fixed_episode,3000,6,0.22624337583789988,100
stoch_sparse,fixed_episode,3000,7,0.2291344594083246,100
stoch_sparse,fixed_episode,3000,8,0.21815439060701286,100
stoch_sparse,fixed_episode,3000,9,0.20767387077733623,100
stoch_sparse,fixed_episode,3000,10,0.21381104863482855,100
stoch_sparse,fixed_episode,3000,11,0.2110766213986535,100
stoch_sparse,fixed_episode,3000,12,0.21627395692197426,100
stoch_sparse,fixed_episode,3000,13,0.21843005704730042,100
stoch_sparse,fixed_episode,3000,14,0.22249669324828353,100
stoch_sparse,fixed_episode,10000,0,0.0,100
stoch_sparse,fixed_episode,10000,1,0.5997580295813373,100
