variant,case,seed,is_slippery,dense_reward,first_success_episode,first_success_total_steps,resuccess_gap_episodes,post50_success_rate,post100_success_rate
holeless_control,stoch_dense,81,1,1,3,555,1,0.48,0.42
holeless_control,stoch_dense,82,1,1,1,93,2,0.4,0.36
holeless_control,stoch_dense,83,1,1,1,61,2,0.34,0.36
holeless_control,stoch_dense,84,1,1,1,46,2,0.42,0.45
holeless_control,stoch_dense,85,1,1,1,77,3,0.34,0.39
holeless_control,stoch_dense,86,1,1,2,374,1,0.34,0.3
holeless_control,stoch_dense,87,1,1,1,98,4,0.34,0.34
holeless_control,stoch_dense,88,1,1,1,147,2,0.36,0.37
holeless_control,stoch_dense,89,1,1,1,121,6,0.26,0.35
holeless_control,stoch_dense,90,1,1,4,684,3,0.32,0.4
holeless_control,stoch_dense,91,1,1,2,295,1,0.4,0.41
holeless_control,stoch_dense,92,1,1,2,294,14,0.34,0.34
holeless_control,stoch_dense,93,1,1,3,551,2,0.36,0.36
holeless_control,stoch_dense,94,1,1,1,154,1,0.32,0.33
holeless_control,stoch_dense,95,1,1,1,188,5,0.48,0.47
holeless_control,stoch_dense,96,1,1,1,191,2,0.48,0.51
holeless_control,stoch_dense,97,1,1,5,993,2,0.34,0.37
holeless_control,stoch_dense,98,1,1,1,112,1,0.38,0.35
holeless_control,stoch_dense,99,1,1,3,495,1,0.5,0.41
original_holes_terminal,det_sparse,0,0,0,1685,53713,45,0.02,0.01
original_holes_terminal,det_sparse,1,0,0,188,6369,571,0.0,0.0
original_holes_terminal,det_sparse,2,0,0,624,19824,303,0.0,0.0
original_holes_terminal,det_sparse,3,0,0,685,21958,481,0.0,0.0
original_holes_terminal,det_sparse,4,0,0,1176,38749,349,0.0,0.0
original_holes_terminal,det_sparse,5,0,0,1653,52465,224,0.0,0.0
original_holes_terminal,det_sparse,6,0,0,257,8810,743,0.0,0.0
original_holes_terminal,det_sparse,7,0,0,144,4442,31,0.02,0.01
original_holes_terminal,det_sparse,8,0,0,878,28455,279,0.0,0.0
original_holes_terminal,det_sparse,9,0,0,317,11022,388,0.0,0.0
original_holes_terminal,det_sparse,10,0,0,810,25791,47,0.02,0.01
original_holes_terminal,det_sparse,11,0,0,40,1222,214,0.0,0.0
original_holes_terminal,det_sparse,12,0,0,131,4488,585,0.0,0.0
original_holes_terminal,det_sparse,13,0,0,616,19208,100,0.0,0.01
original_holes_terminal,det_sparse,14,0,0,1733,55554,101,0.0,0.0
original_holes_terminal,det_sparse,15,0,0,405,14017,165,0.0,0.0
original_holes_terminal,det_sparse,16,0,0,241,7331,764,0.0,0.0
original_holes_terminal,det_sparse,17,0,0,344,11058,182,0.0,0.0
original_holes_terminal,det_sparse,18,0,0,463,15315,3,0.02,0.01
original_holes_terminal,det_sparse,19,0,0,295,9714,60,0.0,0.01
original_holes_terminal,det_sparse,20,0,0,112,3368,127,0.0,0.0
original_holes_terminal,det_sparse,21,0,0,295,10095,625,0.0,0.0
original_holes_terminal,det_sparse,22,0,0,254,8595,585,0.0,0.0
original_holes_terminal,det_sparse,23,0,0,618,21195,51,0.0,0.02
original_holes_terminal,det_sparse,24,0,0,1890,61280,100,0.0,0.01
original_holes_terminal,det_sparse,25,0,0,359,11084,240,0.0,0.0
original_holes_terminal,det_sparse,26,0,0,361,11466,478,0.0,0.0
original_holes_terminal,det_sparse,27,0,0,3,131,39,0.02,0.01
original_holes_terminal,det_sparse,28,0,0,901,29550,967,0.0,0.0
original_holes_terminal,det_sparse,29,0,0,419,13551,439,0.0,0.0
original_holes_terminal,det_sparse,30,0,0,161,5334,284,0.0,0.0
original_holes_terminal,det_sparse,31,0,0,754,23345,117,0.0,0.0
original_holes_terminal,det_sparse,32,0,0,830,26032,13,0.02,0.02
original_holes_terminal,det_sparse,33,0,0,589,18946,763,0.0,0.0
original_holes_terminal,det_sparse,34,0,0,781,25548,267,0.0,0.0
original_holes_terminal,det_sparse,35,0,0,795,24979,660,0.0,0.0
original_holes_terminal,det_sparse,36,0,0,16,634,689,0.0,0.0
original_holes_terminal,det_sparse,37,0,0,51,1530,163,0.0,0.0
original_holes_terminal,det_sparse,38,0,0,1205,37183,256,0.0,0.0
original_holes_terminal,det_sparse,39,0,0,41,1700,558,0.0,0.0
original_holes_terminal,det_sparse,40,0,0,429,14588,236,0.0,0.0
original_holes_terminal,det_sparse,41,0,0,18,711,821,0.0,0.0
original_holes_terminal,det_sparse,42,0,0,221,6986,144,0.0,0.0
original_holes_terminal,det_sparse,43,0,0,86,2668,804,0.0,0.0
original_holes_terminal,det_sparse,44,0,0,6,163,321,0.0,0.0
original_holes_terminal,det_sparse,45,0,0,117,3918,702,0.0,0.0
original_holes_terminal,det_sparse,46,0,0,448,14250,310,0.0,0.0
original_holes_terminal,det_sparse,47,0,0,576,19211,562,0.0,0.0
original_holes_terminal,det_sparse,48,0,0,827,26392,59,0.0,0.01
original_holes_terminal,det_sparse,49,0,0,378,11884,120,0.0,0.0
original_holes_terminal,det_sparse,50,0,0,1825,57595,10,0.02,0.02
original_holes_terminal,det_sparse,51,0,0,1904,61880,411,0.0,0.0
original_holes_terminal,det_sparse,52,0,0,1647,51634,316,0.0,0.0
original_holes_terminal,det_sparse,53,0,0,1773,57005,63,0.0,0.01
original_holes_terminal,det_sparse,54,0,0,995,31181,68,0.0,0.01
original_holes_terminal,det_sparse,55,0,0,48,1623,67,0.0,0.01
original_holes_terminal,det_sparse,56,0,0,349,10817,78,0.0,0.01
original_holes_terminal,det_sparse,57,0,0,273,9223,514,0.0,0.0
original_holes_terminal,det_sparse,58,0,0,139,4954,272,0.0,0.0
original_holes_terminal,det_sparse,59,0,0,508,16400,26,0.02,0.01
original_holes_terminal,det_sparse,60,0,0,19,696,931,0.0,0.0
original_holes_terminal,det_sparse,61,0,0,488,16384,224,0.0,0.0
original_holes_terminal,det_sparse,62,0,0,38,1221,908,0.0,0.0
original_holes_terminal,det_sparse,63,0,0,1082,35032,22,0.02,0.01
original_holes_terminal,det_sparse,64,0,0,114,4208,161,0.0,0.0
original_holes_terminal,det_sparse,65,0,0,728,23462,632,0.0,0.0
original_holes_terminal,det_sparse,66,0,0,174,6185,251,0.0,0.0
original_holes_terminal,det_sparse,67,0,0,389,13588,156,0.0,0.0
original_holes_terminal,det_sparse,68,0,0,326,9890,59,0.0,0.01
original_holes_terminal,det_sparse,69,0,0,793,24534,777,0.0,0.0
original_holes_terminal,det_sparse,70,0,0,1111,34598,363,0.0,0.0
original_holes_terminal,det_sparse,71,0,0,254,8755,273,0.0,0.0
original_holes_terminal,det_sparse,72,0,0,328,10832,467,0.0,0.0
original_holes_terminal,det_sparse,73,0,0,120,3637,94,0.0,0.01
original_holes_terminal,det_sparse,74,0,0,43,1256,679,0.0,0.0
original_holes_terminal,det_sparse,75,0,0,261,8521,184,0.0,0.0
original_holes_terminal,det_sparse,76,0,0,155,4773,257,0.0,0.0
original_holes_terminal,det_sparse,77,0,0,864,27934,429,0.0,0.0
original_holes_terminal,det_sparse,78,0,0,254,8369,506,0.0,0.0
original_holes_terminal,det_sparse,79,0,0,566,18033,207,0.0,0.0
original_holes_terminal,det_sparse,80,0,0,330,10392,125,0.0,0.0
original_holes_terminal,det_sparse,81,0,0,168,5825,248,0.0,0.0
original_holes_terminal,det_sparse,82,0,0,517,16715,539,0.0,0.0
original_holes_terminal,det_sparse,83,0,0,302,9546,61,0.0,0.01
original_holes_terminal,det_sparse,84,0,0,1532,49677,48,0.02,0.01
original_holes_terminal,det_sparse,85,0,0,283,9213,171,0.0,0.0
original_holes_terminal,det_sparse,86,0,0,69,2295,16,0.02,0.01
original_holes_terminal,det_sparse,87,0,0,230,7079,61,0.0,0.01
original_holes_terminal,det_sparse,88,0,0,528,16923,228,0.0,0.0
original_holes_terminal,det_sparse,89,0,0,319,10519,285,0.0,0.0
original_holes_terminal,det_sparse,90,0,0,680,22125,359,0.0,0.0
original_holes_terminal,det_sparse,91,0,0,779,23981,126,0.0,0.0
original_holes_terminal,det_sparse,92,0,0,563,17683,429,0.0,0.0
original_holes_terminal,det_sparse,93,0,0,2,122,872,0.0,0.0
original_holes_terminal,det_sparse,94,0,0,692,21168,269,0.0,0.0
original_holes_terminal,det_sparse,95,0,0,924,29252,219,0.0,0.0
original_holes_terminal,det_sparse,96,0,0,497,15799,941,0.0,0.0
original_holes_terminal,det_sparse,97,0,0,1418,45883,71,0.0,0.01
original_holes_terminal,det_sparse,98,0,0,280,8958,59,0.0,0.01
original_holes_terminal,det_sparse,99,0,0,555,17577,371,0.0,0.0
original_holes_terminal,det_dense,0,0,1,32,829,134,0.0,0.0
original_holes_terminal,det_dense,1,0,1,135,4418,68,0.0,0.01
original_holes_terminal,det_dense,2,0,1,48,1616,313,0.0,0.0
original_holes_terminal,det_dense,3,0,1,665,22054,316,0.0,0.0
original_holes_terminal,det_dense,4,0,1,150,4871,265,0.0,0.0
original_holes_terminal,det_dense,5,0,1,589,19526,79,0.0,0.01
original_holes_terminal,det_dense,6,0,1,385,12815,264,0.0,0.0
original_holes_terminal,det_dense,7,0,1,534,18476,345,0.0,0.0
original_holes_terminal,det_dense,8,0,1,150,4423,752,0.0,0.0
original_holes_terminal,det_dense,9,0,1,344,11058,391,0.0,0.0
original_holes_terminal,det_dense,10,0,1,242,8077,919,0.0,0.0
original_holes_terminal,det_dense,11,0,1,40,1222,546,0.0,0.0
original_holes_terminal,det_dense,12,0,1,322,10794,172,0.0,0.0
original_holes_terminal,det_dense,13,0,1,687,22844,25,0.02,0.01
original_holes_terminal,det_dense,14,0,1,165,4933,271,0.0,0.0
original_holes_terminal,det_dense,15,0,1,108,3867,148,0.0,0.0
original_holes_terminal,det_dense,16,0,1,827,28896,114,0.0,0.0
original_holes_terminal,det_dense,17,0,1,79,2693,754,0.0,0.0
original_holes_terminal,det_dense,18,0,1,71,2302,576,0.0,0.0
original_holes_terminal,det_dense,19,0,1,347,11798,4,0.02,0.01
original_holes_terminal,det_dense,20,0,1,297,10019,442,0.0,0.0
original_holes_terminal,det_dense,21,0,1,844,30051,191,0.0,0.0
original_holes_terminal,det_dense,22,0,1,333,11480,378,0.0,0.0
original_holes_terminal,det_dense,23,0,1,626,21312,180,0.0,0.0
original_holes_terminal,det_dense,24,0,1,726,24750,245,0.0,0.0
original_holes_terminal,det_dense,25,0,1,60,2349,421,0.0,0.0
original_holes_terminal,det_dense,26,0,1,163,5264,1276,0.0,0.0
original_holes_terminal,det_dense,27,0,1,3,131,422,0.0,0.0
original_holes_terminal,det_dense,28,0,1,581,19032,285,0.0,0.0
original_holes_terminal,det_dense,29,0,1,376,12481,215,0.0,0.0
original_holes_terminal,det_dense,30,0,1,52,1730,180,0.0,0.0
original_holes_terminal,det_dense,31,0,1,383,12260,165,0.0,0.0
original_holes_terminal,det_dense,32,0,1,321,10817,169,0.0,0.0
original_holes_terminal,det_dense,33,0,1,408,12857,329,0.0,0.0
original_holes_terminal,det_dense,34,0,1,49,1685,248,0.0,0.0
original_holes_terminal,det_dense,35,0,1,455,14220,560,0.0,0.0
original_holes_terminal,det_dense,36,0,1,280,9152,17,0.04,0.02
original_holes_terminal,det_dense,37,0,1,31,1144,381,0.0,0.0
original_holes_terminal,det_dense,38,0,1,147,4455,117,0.0,0.0
original_holes_terminal,det_dense,39,0,1,44,1701,530,0.0,0.0
original_holes_terminal,det_dense,40,0,1,437,15329,154,0.0,0.0
original_holes_terminal,det_dense,41,0,1,845,27511,1527,0.0,0.0
original_holes_terminal,det_dense,42,0,1,219,6635,212,0.0,0.0
original_holes_terminal,det_dense,43,0,1,195,5822,1463,0.0,0.0
original_holes_terminal,det_dense,44,0,1,6,163,595,0.0,0.0
original_holes_terminal,det_dense,45,0,1,1472,56185,169,0.0,0.0
original_holes_terminal,det_dense,46,0,1,439,13876,109,0.0,0.0
original_holes_terminal,det_dense,47,0,1,663,23363,317,0.0,0.0
original_holes_terminal,det_dense,48,0,1,244,8460,291,0.0,0.0
original_holes_terminal,det_dense,49,0,1,213,6779,601,0.0,0.0
original_holes_terminal,det_dense,50,0,1,936,32616,132,0.0,0.0
original_holes_terminal,det_dense,51,0,1,164,5127,257,0.0,0.0
original_holes_terminal,det_dense,52,0,1,740,24380,1338,0.0,0.0
original_holes_terminal,det_dense,53,0,1,439,14473,270,0.0,0.0
original_holes_terminal,det_dense,54,0,1,469,15615,78,0.0,0.01
original_holes_terminal,det_dense,55,0,1,45,1624,705,0.0,0.0
original_holes_terminal,det_dense,56,0,1,238,7655,764,0.0,0.0
original_holes_terminal,det_dense,57,0,1,300,9963,123,0.0,0.0
original_holes_terminal,det_dense,58,0,1,422,14089,160,0.0,0.0
original_holes_terminal,det_dense,59,0,1,904,31508,461,0.0,0.0
original_holes_terminal,det_dense,60,0,1,56,1907,237,0.0,0.0
original_holes_terminal,det_dense,61,0,1,250,7305,104,0.0,0.0
original_holes_terminal,det_dense,62,0,1,964,34429,348,0.0,0.0
original_holes_terminal,det_dense,63,0,1,949,31862,253,0.0,0.0
original_holes_terminal,det_dense,64,0,1,953,32595,35,0.02,0.01
original_holes_terminal,det_dense,65,0,1,441,14806,115,0.0,0.0
original_holes_terminal,det_dense,66,0,1,411,13807,83,0.0,0.01
original_holes_terminal,det_dense,67,0,1,590,20668,61,0.0,0.01
original_holes_terminal,det_dense,68,0,1,322,9919,61,0.0,0.01
original_holes_terminal,det_dense,69,0,1,372,12392,516,0.0,0.0
original_holes_terminal,det_dense,70,0,1,191,6186,927,0.0,0.0
original_holes_terminal,det_dense,71,0,1,295,9348,726,0.0,0.0
original_holes_terminal,det_dense,72,0,1,334,10867,94,0.0,0.01
original_holes_terminal,det_dense,73,0,1,488,16041,224,0.0,0.0
original_holes_terminal,det_dense,74,0,1,43,1256,664,0.0,0.0
original_holes_terminal,det_dense,75,0,1,428,14954,1264,0.0,0.0
original_holes_terminal,det_dense,76,0,1,440,14264,379,0.0,0.0
original_holes_terminal,det_dense,77,0,1,567,17843,20,0.02,0.01
original_holes_terminal,det_dense,78,0,1,85,2561,455,0.0,0.0
original_holes_terminal,det_dense,79,0,1,51,1645,619,0.0,0.0
original_holes_terminal,det_dense,80,0,1,290,9245,10,0.02,0.01
original_holes_terminal,det_dense,81,0,1,768,25299,261,0.0,0.0
original_holes_terminal,det_dense,82,0,1,332,11017,5,0.02,0.01
original_holes_terminal,det_dense,83,0,1,303,9430,3,0.04,0.02
original_holes_terminal,det_dense,84,0,1,153,5068,162,0.0,0.0
original_holes_terminal,det_dense,85,0,1,113,3551,1,0.02,0.01
original_holes_terminal,det_dense,86,0,1,605,21254,391,0.0,0.0
original_holes_terminal,det_dense,87,0,1,286,9140,781,0.0,0.0
original_holes_terminal,det_dense,88,0,1,501,16997,467,0.0,0.0
original_holes_terminal,det_dense,89,0,1,354,10554,239,0.0,0.0
original_holes_terminal,det_dense,90,0,1,49,1536,637,0.0,0.0
original_holes_terminal,det_dense,91,0,1,230,7103,364,0.0,0.0
original_holes_terminal,det_dense,92,0,1,40,1580,485,0.0,0.0
original_holes_terminal,det_dense,93,0,1,2,122,838,0.0,0.0
original_holes_terminal,det_dense,94,0,1,1826,69867,49,0.02,0.01
original_holes_terminal,det_dense,95,0,1,81,2805,134,0.0,0.0
original_holes_terminal,det_dense,96,0,1,175,5513,302,0.0,0.0
original_holes_terminal,det_dense,97,0,1,132,3935,222,0.0,0.0
original_holes_terminal,det_dense,98,0,1,406,12952,166,0.0,0.0
original_holes_terminal,det_dense,99,0,1,203,6703,460,0.0,0.0
original_holes_terminal,stoch_sparse,0,1,0,37,1096,160,0.0,0.0
original_holes_terminal,stoch_sparse,1,1,0,331,10444,317,0.0,0.0
original_holes_terminal,stoch_sparse,2,1,0,91,2927,1310,0.0,0.0
original_holes_terminal,stoch_sparse,3,1,0,62,1856,762,0.0,0.0
original_holes_terminal,stoch_sparse,4,1,0,2101,68172,416,0.0,0.0
original_holes_terminal,stoch_sparse,5,1,0,323,10115,229,0.0,0.0
original_holes_terminal,stoch_sparse,6,1,0,645,21855,676,0.0,0.0
original_holes_terminal,stoch_sparse,7,1,0,721,22552,492,0.0,0.0
original_holes_terminal,stoch_sparse,8,1,0,224,6849,307,0.0,0.0
original_holes_terminal,stoch_sparse,9,1,0,527,17705,630,0.0,0.0
original_holes_terminal,stoch_sparse,10,1,0,921,29130,248,0.0,0.0
original_holes_terminal,stoch_sparse,11,1,0,325,10595,250,0.0,0.0
original_holes_terminal,stoch_sparse,12,1,0,7,190,772,0.0,0.0
original_holes_terminal,stoch_sparse,13,1,0,133,4034,283,0.0,0.0
original_holes_terminal,stoch_sparse,14,1,0,121,4024,958,0.0,0.0
original_holes_terminal,stoch_sparse,15,1,0,473,16079,193,0.0,0.0
original_holes_terminal,stoch_sparse,16,1,0,20,608,325,0.0,0.0
original_holes_terminal,stoch_sparse,17,1,0,310,10357,293,0.0,0.0
original_holes_terminal,stoch_sparse,18,1,0,269,8933,197,0.0,0.0
original_holes_terminal,stoch_sparse,19,1,0,845,27177,58,0.0,0.01
original_holes_terminal,stoch_sparse,20,1,0,851,27386,173,0.0,0.0
original_holes_terminal,stoch_sparse,21,1,0,262,8411,72,0.0,0.01
original_holes_terminal,stoch_sparse,22,1,0,1046,33411,322,0.0,0.0
original_holes_terminal,stoch_sparse,23,1,0,472,15016,54,0.0,0.01
original_holes_terminal,stoch_sparse,24,1,0,201,7124,1614,0.0,0.0
original_holes_terminal,stoch_sparse,25,1,0,13,604,216,0.0,0.0
original_holes_terminal,stoch_sparse,26,1,0,229,7027,1119,0.0,0.0
original_holes_terminal,stoch_sparse,27,1,0,355,11580,151,0.0,0.0
original_holes_terminal,stoch_sparse,28,1,0,70,2466,740,0.0,0.0
original_holes_terminal,stoch_sparse,29,1,0,7,212,505,0.0,0.0
original_holes_terminal,stoch_sparse,30,1,0,646,20527,46,0.02,0.01
original_holes_terminal,stoch_sparse,31,1,0,2292,74472,101,0.0,0.0
original_holes_terminal,stoch_sparse,32,1,0,214,6699,738,0.0,0.0
original_holes_terminal,stoch_sparse,33,1,0,116,3826,7,0.02,0.01
original_holes_terminal,stoch_sparse,34,1,0,42,1530,285,0.0,0.0
original_holes_terminal,stoch_sparse,35,1,0,14,530,285,0.0,0.0
original_holes_terminal,stoch_sparse,36,1,0,1100,35869,80,0.0,0.01
original_holes_terminal,stoch_sparse,37,1,0,574,17292,256,0.0,0.0
original_holes_terminal,stoch_sparse,38,1,0,923,29549,122,0.0,0.0
original_holes_terminal,stoch_sparse,39,1,0,386,12675,904,0.0,0.0
original_holes_terminal,stoch_sparse,40,1,0,1086,34441,390,0.0,0.0
original_holes_terminal,stoch_sparse,41,1,0,169,5387,706,0.0,0.0
original_holes_terminal,stoch_sparse,42,1,0,225,7221,124,0.0,0.0
original_holes_terminal,stoch_sparse,43,1,0,439,13663,544,0.0,0.0
original_holes_terminal,stoch_sparse,44,1,0,611,19180,955,0.0,0.0
original_holes_terminal,stoch_sparse,45,1,0,670,21406,384,0.0,0.0
original_holes_terminal,stoch_sparse,46,1,0,526,17638,473,0.0,0.0
original_holes_terminal,stoch_sparse,47,1,0,275,8460,1125,0.0,0.0
original_holes_terminal,stoch_sparse,48,1,0,31,1181,468,0.0,0.0
original_holes_terminal,stoch_sparse,49,1,0,1166,37747,530,0.0,0.0
original_holes_terminal,stoch_sparse,50,1,0,918,28825,648,0.0,0.0
original_holes_terminal,stoch_sparse,51,1,0,457,14848,489,0.0,0.0
original_holes_terminal,stoch_sparse,52,1,0,1027,32884,278,0.0,0.0
original_holes_terminal,stoch_sparse,53,1,0,58,1866,284,0.0,0.0
original_holes_terminal,stoch_sparse,54,1,0,145,4678,237,0.0,0.0
original_holes_terminal,stoch_sparse,55,1,0,963,30679,518,0.0,0.0
original_holes_terminal,stoch_sparse,56,1,0,303,9297,285,0.0,0.0
original_holes_terminal,stoch_sparse,57,1,0,875,28197,577,0.0,0.0
original_holes_terminal,stoch_sparse,58,1,0,280,8960,546,0.0,0.0
original_holes_terminal,stoch_sparse,59,1,0,200,6354,678,0.0,0.0
original_holes_terminal,stoch_sparse,60,1,0,401,13507,363,0.0,0.0
original_holes_terminal,stoch_sparse,61,1,0,382,12317,560,0.0,0.0
original_holes_terminal,stoch_sparse,62,1,0,1275,40956,440,0.0,0.0
original_holes_terminal,stoch_sparse,63,1,0,534,17013,74,0.0,0.01
original_holes_terminal,stoch_sparse,64,1,0,26,1259,587,0.0,0.0
original_holes_terminal,stoch_sparse,65,1,0,113,3585,1194,0.0,0.0
original_holes_terminal,stoch_sparse,66,1,0,418,14285,1115,0.0,0.0
original_holes_terminal,stoch_sparse,67,1,0,87,2849,125,0.0,0.0
original_holes_terminal,stoch_sparse,68,1,0,93,2977,218,0.0,0.0
original_holes_terminal,stoch_sparse,69,1,0,395,12481,158,0.0,0.0
original_holes_terminal,stoch_sparse,70,1,0,52,1687,221,0.0,0.0
original_holes_terminal,stoch_sparse,71,1,0,162,4861,918,0.0,0.0
original_holes_terminal,stoch_sparse,72,1,0,2928,93390,696,0.0,0.0
original_holes_terminal,stoch_sparse,73,1,0,103,2938,97,0.0,0.01
original_holes_terminal,stoch_sparse,74,1,0,163,5317,1576,0.0,0.0
original_holes_terminal,stoch_sparse,75,1,0,553,18078,263,0.0,0.0
original_holes_terminal,stoch_sparse,76,1,0,517,16849,476,0.0,0.0
original_holes_terminal,stoch_sparse,77,1,0,219,6897,1238,0.0,0.0
original_holes_terminal,stoch_sparse,78,1,0,581,18316,414,0.0,0.0
original_holes_terminal,stoch_sparse,79,1,0,856,26993,955,0.0,0.0
original_holes_terminal,stoch_sparse,80,1,0,321,9990,224,0.0,0.0
original_holes_terminal,stoch_sparse,81,1,0,47,1532,355,0.0,0.0
original_holes_terminal,stoch_sparse,82,1,0,599,19600,965,0.0,0.0
original_holes_terminal,stoch_sparse,83,1,0,453,14582,353,0.0,0.0
original_holes_terminal,stoch_sparse,84,1,0,657,20651,40,0.02,0.01
original_holes_terminal,stoch_sparse,85,1,0,180,5983,1227,0.0,0.0
original_holes_terminal,stoch_sparse,86,1,0,201,6190,632,0.0,0.0
original_holes_terminal,stoch_sparse,87,1,0,812,25196,582,0.0,0.0
original_holes_terminal,stoch_sparse,88,1,0,315,10090,99,0.0,0.01
original_holes_terminal,stoch_sparse,89,1,0,1492,47522,581,0.0,0.0
original_holes_terminal,stoch_sparse,90,1,0,2099,65356,406,0.0,0.0
original_holes_terminal,stoch_sparse,91,1,0,480,15237,323,0.0,0.0
original_holes_terminal,stoch_sparse,92,1,0,110,3253,1133,0.0,0.0
original_holes_terminal,stoch_sparse,93,1,0,385,12574,193,0.0,0.0
original_holes_terminal,stoch_sparse,94,1,0,1410,45654,244,0.0,0.0
original_holes_terminal,stoch_sparse,95,1,0,470,15562,211,0.0,0.0
original_holes_terminal,stoch_sparse,96,1,0,35,1029,1248,0.0,0.0
original_holes_terminal,stoch_sparse,97,1,0,245,7782,302,0.0,0.0
original_holes_terminal,stoch_sparse,98,1,0,408,12924,211,0.0,0.0
original_holes_terminal,stoch_sparse,99,1,0,1341,43053,101,0.0,0.0
original_holes_terminal,stoch_dense,0,1,1,660,21821,39,0.02,0.01
original_holes_terminal,stoch_dense,1,1,1,451,14145,268,0.0,0.0
original_holes_terminal,stoch_dense,2,1,1,224,6808,927,0.0,0.0
original_holes_terminal,stoch_dense,3,1,1,429,14111,327,0.0,0.0
original_holes_terminal,stoch_dense,4,1,1,60,1684,382,0.0,0.0
original_holes_terminal,stoch_dense,5,1,1,314,9870,1192,0.0,0.0
original_holes_terminal,stoch_dense,6,1,1,1036,33669,580,0.0,0.0
original_holes_terminal,stoch_dense,7,1,1,844,27759,620,0.0,0.0
original_holes_terminal,stoch_dense,8,1,1,362,10377,1138,0.0,0.0
original_holes_terminal,stoch_dense,9,1,1,812,27658,64,0.0,0.01
original_holes_terminal,stoch_dense,10,1,1,306,10203,200,0.0,0.0
original_holes_terminal,stoch_dense,11,1,1,741,23185,446,0.0,0.0
original_holes_terminal,stoch_dense,12,1,1,7,190,494,0.0,0.0
original_holes_terminal,stoch_dense,13,1,1,616,20256,178,0.0,0.0
original_holes_terminal,stoch_dense,14,1,1,1010,33817,645,0.0,0.0
original_holes_terminal,stoch_dense,15,1,1,513,16597,115,0.0,0.0
original_holes_terminal,stoch_dense,16,1,1,20,608,671,0.0,0.0
original_holes_terminal,stoch_dense,17,1,1,47,1520,383,0.0,0.0
original_holes_terminal,stoch_dense,18,1,1,669,21610,665,0.0,0.0
original_holes_terminal,stoch_dense,19,1,1,319,10163,583,0.0,0.0
original_holes_terminal,stoch_dense,20,1,1,360,12264,718,0.0,0.0
original_holes_terminal,stoch_dense,21,1,1,593,19079,169,0.0,0.0
original_holes_terminal,stoch_dense,22,1,1,104,3716,338,0.0,0.0
original_holes_terminal,stoch_dense,23,1,1,1105,37289,450,0.0,0.0
original_holes_terminal,stoch_dense,24,1,1,151,4956,167,0.0,0.0
original_holes_terminal,stoch_dense,25,1,1,13,604,763,0.0,0.0
original_holes_terminal,stoch_dense,26,1,1,256,8252,438,0.0,0.0
original_holes_terminal,stoch_dense,27,1,1,1744,58331,217,0.0,0.0
original_holes_terminal,stoch_dense,28,1,1,333,10149,1541,0.0,0.0
original_holes_terminal,stoch_dense,29,1,1,7,212,1493,0.0,0.0
original_holes_terminal,stoch_dense,30,1,1,769,24693,312,0.0,0.0
original_holes_terminal,stoch_dense,31,1,1,81,2801,53,0.0,0.01
original_holes_terminal,stoch_dense,32,1,1,103,3408,587,0.0,0.0
original_holes_terminal,stoch_dense,33,1,1,120,4036,1014,0.0,0.0
original_holes_terminal,stoch_dense,34,1,1,271,9489,227,0.0,0.0
original_holes_terminal,stoch_dense,35,1,1,14,530,88,0.0,0.01
original_holes_terminal,stoch_dense,36,1,1,13,434,1249,0.0,0.0
original_holes_terminal,stoch_dense,37,1,1,1841,64050,184,0.0,0.0
original_holes_terminal,stoch_dense,38,1,1,118,3873,307,0.0,0.0
original_holes_terminal,stoch_dense,39,1,1,220,6888,148,0.0,0.0
original_holes_terminal,stoch_dense,40,1,1,201,6386,116,0.0,0.0
original_holes_terminal,stoch_dense,41,1,1,568,18825,252,0.0,0.0
original_holes_terminal,stoch_dense,42,1,1,340,10928,176,0.0,0.0
original_holes_terminal,stoch_dense,43,1,1,305,9059,169,0.0,0.0
original_holes_terminal,stoch_dense,44,1,1,159,4769,69,0.0,0.01
original_holes_terminal,stoch_dense,45,1,1,597,18897,463,0.0,0.0
original_holes_terminal,stoch_dense,46,1,1,410,12822,409,0.0,0.0
original_holes_terminal,stoch_dense,47,1,1,375,12322,290,0.0,0.0
original_holes_terminal,stoch_dense,48,1,1,152,4650,430,0.0,0.0
original_holes_terminal,stoch_dense,49,1,1,255,8069,193,0.0,0.0
original_holes_terminal,stoch_dense,50,1,1,607,18462,186,0.0,0.0
original_holes_terminal,stoch_dense,51,1,1,205,6404,153,0.0,0.0
original_holes_terminal,stoch_dense,52,1,1,401,11695,343,0.0,0.0
original_holes_terminal,stoch_dense,53,1,1,366,11744,554,0.0,0.0
original_holes_terminal,stoch_dense,54,1,1,757,24853,738,0.0,0.0
original_holes_terminal,stoch_dense,55,1,1,856,28349,91,0.0,0.02
original_holes_terminal,stoch_dense,56,1,1,375,12019,416,0.0,0.0
original_holes_terminal,stoch_dense,57,1,1,141,4825,1192,0.0,0.0
original_holes_terminal,stoch_dense,58,1,1,736,23368,268,0.0,0.0
original_holes_terminal,stoch_dense,59,1,1,1461,48423,108,0.0,0.0
original_holes_terminal,stoch_dense,60,1,1,147,5009,118,0.0,0.0
original_holes_terminal,stoch_dense,61,1,1,131,4034,231,0.0,0.0
original_holes_terminal,stoch_dense,62,1,1,1327,46758,263,0.0,0.0
original_holes_terminal,stoch_dense,63,1,1,83,2619,219,0.0,0.0
